"Location","Price","m2","p/m2","Date","Text","hl"
"Gdańsk",630000,45.0,14000.0," 10 kwietnia 2025","Mieszkanie po remoncie! Blisko plaża i ergo arena!","https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-blisko-plaza-i-ergo-arena-ID4wTpT.html"
"Gdańsk, Oliwa",450000,32.1,14018.691588785046," 30 kwietnia 2025","Gdańsk Oliwa 32m2 Sprzedam !!!","https://www.otodom.pl/pl/oferta/gdansk-oliwa-32m2-sprzedam-ID4v8G3.html"
"Gdańsk",790000,56.3,14031.971580817053," 27 kwietnia 2025","Mieszkanie 3pok. Zaspa z pięknymi widokami!","https://www.otodom.pl/pl/oferta/mieszkanie-3pok-zaspa-z-pieknymi-widokami-ID4nl3f.html"
"Gdańsk, Wrzeszcz",635000,45.2,14048.67256637168," 09 kwietnia 2025","Unikatowe mieszkanie I Wysokie sufity | Kamienica","https://www.otodom.pl/pl/oferta/unikatowe-mieszkanie-i-wysokie-sufity-kamienica-ID4wLgv.html"
"Gdańsk",759000,54.0,14055.555555555555," 28 kwietnia 2025","3 Pok. W Gdańsku Przymorze W Dobrej Cenie!","https://www.otodom.pl/pl/oferta/3-pok-w-gdansku-przymorze-w-dobrej-cenie-ID4wA5r.html"
"Gdańsk",525000,37.3,14075.067024128688," 28 kwietnia 2025","2-pokoje, Niepołomicka 21E, Łostowice, Gdańsk","https://www.otodom.pl/pl/oferta/2-pokoje-niepolomicka-21e-lostowice-gdansk-ID4w3vz.html"
"Gdańsk, Wrzeszcz",549000,39.0,14076.923076923076," 24 marca 2025","Mieszkanie w sercu Wrzeszcza, 2 pokoje + kuchnia","https://www.otodom.pl/pl/oferta/mieszkanie-w-sercu-wrzeszcza-2-pokoje-kuchnia-ID4wAYE.html"
"Gdańsk, Wrzeszcz",893940,63.49,14080.012600409513," 08 kwietnia 2025","3-pokojowe mieszkanie w idealnej lokalizacji","https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-idealnej-lokalizacji-ID4wN4z.html"
"Gdańsk, Pieck",699000,49.5,14121.212121212122,"Migowo - 01 kwietnia 2025","Mieszkanie na Morenie, kuchnia osobno, dwa pokoje","https://www.otodom.pl/pl/oferta/mieszkanie-na-morenie-kuchnia-osobno-dwa-pokoje-ID4uN87.html"
"Gdańsk, Śródmieście",565000,40.0,14125.0," Odświeżono dnia 30 kwietnia 2025","Sprzedam Pilnie. Mieszkanie 2 pokojowe z balkonem. 500m od Neptuna","https://www.olx.pl/d/oferta/sprzedam-pilnie-mieszkanie-2-pokojowe-z-balkonem-500m-od-neptuna-CID3-ID15xM5o.html"
"Gdańsk",450000,31.85,14128.7284144427," 06 kwietnia 2025","Nowa cena kawalerka, Jelitkowo, bliskość morza","https://www.otodom.pl/pl/oferta/nowa-cena-kawalerka-jelitkowo-bliskosc-morza-ID4wgtJ.html"
"Gdańsk, Wrzeszcz",1220824,86.31,14144.641408874984," 01 kwietnia 2025","Wrzeszcz - 4-pok. mieszkanie na GOTOWYM osiedlu!","https://www.otodom.pl/pl/oferta/wrzeszcz-4-pok-mieszkanie-na-gotowym-osiedlu-ID4wJyw.html"
"Gdańsk, Letnica",580000,41.0,14146.341463414634," 19 kwietnia 2025","2 pokoje z balkonem | widok na morze z dachu 18p.","https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-widok-na-morze-z-dachu-18p-ID4wvGD.html"
"Gdańsk, Brzeźno",470000,33.21,14152.36374585968," 03 kwietnia 2025","Gdańsk Brzeźno kawalerka blisko morza","https://www.otodom.pl/pl/oferta/gdansk-brzezno-kawalerka-blisko-morza-ID4wIEH.html"
"Gdańsk",539000,38.0,14184.21052631579," 21 marca 2025","Okazja nad morzem 2 pokoje bezpośrednio","https://www.otodom.pl/pl/oferta/okazja-nad-morzem-2-pokoje-bezposrednio-ID4wycH.html"
"Gdańsk, Brzeźno",834899,58.8,14198.962585034014," 13 marca 2025","4 pokoje | 1 piętro | Gdańsk Brzeźno | Mazurska","https://www.otodom.pl/pl/oferta/4-pokoje-1-pietro-gdansk-brzezno-mazurska-ID4s69P.html"
"Gdańsk, Wrzeszcz",710000,50.0,14200.0," 16 kwietnia 2025","Przytulne mieszkanie w centrum Wrzeszcza","https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-centrum-wrzeszcza-ID4wQ9i.html"
"Gdańsk, Letnica",694000,48.87,14200.941272764478," 17 kwietnia 2025","Mieszkanie 2-pokojowe, Horizon Letnica, z garażem","https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-horizon-letnica-z-garazem-ID4v0Vj.html"
"Gdańsk",599000,42.17,14204.410718520274," 24 kwietnia 2025","Mieszkanie z wyposażeniem i miejscem postojowym","https://www.otodom.pl/pl/oferta/mieszkanie-z-wyposazeniem-i-miejscem-postojowym-ID4wte7.html"
"Gdańsk, Wrzeszcz",499000,35.0,14257.142857142857," 23 kwietnia 2025","Nowe atrakcyjne mieszkanie","https://www.otodom.pl/pl/oferta/nowe-atrakcyjne-mieszkanie-ID4wNWx.html"
"Gdańsk, Letnica",749000,52.5,14266.666666666666," 18 marca 2025","Słoneczne mieszkanie z widokiem na morze","https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-z-widokiem-na-morze-ID4wtEe.html"
"Gdańsk, Jasień",585000,41.0,14268.292682926829," 12 kwietnia 2025","2 pokoje z balkonem i halą garażową, plac zabaw dla dzieci","https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-i-hala-garazowa-plac-zabaw-dla-dzieci-ID4wVbn.html"
"Gdańsk, Pieck",480000,33.59,14289.96725215838,"Migowo - 31 marca 2025","Kawalerka na Morenie","https://www.otodom.pl/pl/oferta/kawalerka-na-morenie-ID4ways.html"
"Gdańsk",515000,36.0,14305.555555555555," 17 marca 2025","2 pokoje, ogródek, miejsce, komórka, Kowale","https://www.otodom.pl/pl/oferta/2-pokoje-ogrodek-miejsce-komorka-kowale-ID4urA6.html"
"Gdańsk",469900,32.76,14343.711843711844," 23 kwietnia 2025","Nowoczesne mieszkanie z ogródkiem w Oxygen Park","https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-z-ogrodkiem-w-oxygen-park-ID4v5oo.html"
"Gdańsk, Nowy Port",680000,47.36,14358.108108108108," 01 kwietnia 2025","Kamienice Magellana | 2 pokoje | Parking | Komórka","https://www.otodom.pl/pl/oferta/kamienice-magellana-2-pokoje-parking-komorka-ID4wJgk.html"
"Gdańsk",560000,39.0,14358.97435897436," 22 marca 2025","Przytulne mieszkanie na Gdańskim Przymorzu","https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-gdanskim-przymorzu-ID4wySJ.html"
"Gdańsk, Letnica",1170000,81.4,14373.464373464372," 29 kwietnia 2025","Przestronne mieszkanie 4-pokojowe z ogrodem w Gdańsku Letnicy","https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-4-pokojowe-z-ogrodem-w-gdansku-letnicy-ID4v9ZO.html"
"Gdańsk",489000,34.0,14382.35294117647," 26 kwietnia 2025","Kawalerka z dużym tarasem","https://www.otodom.pl/pl/oferta/kawalerka-z-duzym-tarasem-ID4v2LE.html"
"Gdańsk",444900,30.9,14398.058252427185," 23 kwietnia 2025","Kawalerka Żabianka","https://www.otodom.pl/pl/oferta/kawalerka-zabianka-ID4v4Gn.html"
"Gdańsk, Śródmieście",969000,67.0,14462.686567164179," 05 kwietnia 2025","Ścisłe centrum Gdańska | 2 Balkony | Garderoba","https://www.otodom.pl/pl/oferta/scisle-centrum-gdanska-2-balkony-garderoba-ID4wOjk.html"
"Gdańsk, Jasień",984000,68.0,14470.588235294117," Odświeżono dnia 30 kwietnia 2025","PROMOCJA !! NOWE, trzypokojowe, świeżo wykończone mieszkanie","https://www.olx.pl/d/oferta/promocja-nowe-trzypokojowe-swiezo-wykonczone-mieszkanie-CID3-ID11IqkQ.html"
"Gdańsk",469000,32.4,14475.308641975309," 26 kwietnia 2025","kawalerka 32,4 m słoneczna, cicha okolica, miejsce postojowe i piwnica","https://www.otodom.pl/pl/oferta/kawalerka-32-4-m-sloneczna-cicha-okolica-miejsce-postojowe-i-piwnica-ID4v8h1.html"
"Gdańsk",550000,37.88,14519.535374868003," 13 kwietnia 2025","Wykończone mieszkanie 2-pok. – ul. Borkowska","https://www.otodom.pl/pl/oferta/wykonczone-mieszkanie-2-pok-ul-borkowska-ID4wVyb.html"
"Gdańsk, Śródmieście",749000,51.5,14543.68932038835," 05 kwietnia 2025","pod inwestycje | 2 w 1 | śródmieście","https://www.otodom.pl/pl/oferta/pod-inwestycje-2-w-1-srodmiescie-ID4tgiM.html"
"Gdańsk, Siedlce",887270,61.0,14545.409836065573," Odświeżono dnia 29 kwietnia 2025","70m2 Ogród 5min od Gdańska DNI OTWARTE +dod Rabat","https://www.otodom.pl/pl/oferta/70m2-ogrod-5min-od-gdanska-dni-otwarte-dod-rabat-ID4wRnn.html"
"Gdańsk, Letnica",954554,65.51,14571.118913143031," 22 kwietnia 2025","Apartament 3 Pok./ 5 Min Do Plaży!","https://www.otodom.pl/pl/oferta/apartament-3-pok-5-min-do-plazy-ID4uVyO.html"
"Gdańsk, Wrzeszcz",739000,50.7,14575.93688362919," 25 kwietnia 2025","Po generalnym remoncie 3 pokoje Wrzeszcz Politechnika","https://www.otodom.pl/pl/oferta/po-generalnym-remoncie-3-pokoje-wrzeszcz-politechnika-ID4v7NT.html"
"Gdańsk, Wrzeszcz",739000,50.7,14575.93688362919," 07 kwietnia 2025","Słoneczne 3 lub 4 pokoje po generalnym remoncie","https://www.otodom.pl/pl/oferta/sloneczne-3-lub-4-pokoje-po-generalnym-remoncie-ID4wQoK.html"
"Gdańsk, Jasień",499000,34.22,14582.115721800117," 30 kwietnia 2025","Mieszkanie 2 pok.Gdańsk Jasień ul.Leszczynowa","https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-gdansk-jasien-ul-leszczynowa-ID4vbDu.html"
"Gdańsk, Jasień",499000,34.22,14582.115721800117," 16 kwietnia 2025","Mieszkanie 2 pok.Gdańsk Jasień ul.Leszczynowa","https://www.olx.pl/d/oferta/mieszkanie-2-pok-gdansk-jasien-ul-leszczynowa-CID3-ID15rWIY.html"
"Gdańsk, Brzeźno",899000,61.6,14594.155844155845," 17 kwietnia 2025","3 minuty do plaży | Po remoncie | Cisza","https://www.otodom.pl/pl/oferta/3-minuty-do-plazy-po-remoncie-cisza-ID4uGSo.html"
"Gdańsk, Oliwa",787000,53.9,14601.113172541744," 26 kwietnia 2025","Oliwa  ul. Wita Stwosza 3 pokoje obok Uniwesytetu Okazja !","https://www.otodom.pl/pl/oferta/oliwa-ul-wita-stwosza-3-pokoje-obok-uniwesytetu-okazja-ID4v869.html"
"Gdańsk, Jasień",859000,58.74,14623.765747361253," Odświeżono dnia 29 kwietnia 2025","Mieszkanie Premium 2024 Urzadzone 3 Pok Klimatyzacja Nowe","https://www.olx.pl/d/oferta/mieszkanie-premium-2024-urzadzone-3-pok-klimatyzacja-nowe-CID3-ID15zkJe.html"
"Gdańsk, Jasień",859000,58.74,14623.765747361253," 30 kwietnia 2025","Apartament 3-pokojowy z klimatyzacją ul Jerzego Stankiewicza Jasień","https://www.olx.pl/d/oferta/apartament-3-pokojowy-z-klimatyzacja-ul-jerzego-stankiewicza-jasien-CID3-ID15CZAV.html"
"Gdańsk, Letnica",1100000,75.0,14666.666666666666," 03 marca 2025","Nowy Ekskluzywny Apartament Faro Blisko Morza","https://www.otodom.pl/pl/oferta/nowy-ekskluzywny-apartament-faro-blisko-morza-ID4sXOB.html"
"Gdańsk, Pieck",670000,45.6,14692.982456140351,"Migowo - 18 marca 2025","Słoneczne mieszkanie 45,6 m² na wysokim parterze","https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-45-6-m-na-wysokim-parterze-ID4wsSd.html"
"Gdańsk, Siedlce",720000,49.0,14693.877551020409," Odświeżono dnia 29 kwietnia 2025","2 pokoje po kapitalnym remoncie,ścisłe centrum","https://www.otodom.pl/pl/oferta/2-pokoje-po-kapitalnym-remoncie-scisle-centrum-ID4wOun.html"
"Gdańsk, Stogi z Przeróbką",810000,55.0,14727.272727272728," 07 kwietnia 2025","Mieszkanie 3 pokoje 55m2 gdańsk Stogi plaża","https://www.olx.pl/d/oferta/mieszkanie-3-pokoje-55m2-gdansk-stogi-plaza-CID3-ID15jcZR.html"
"Gdańsk, Pieck",1290000,87.58,14729.390271751541,"Migowo - 22 kwietnia 2025","4 pokoje w spokojnej okolicy | 90 m2 | Morena","https://www.otodom.pl/pl/oferta/4-pokoje-w-spokojnej-okolicy-90-m2-morena-ID4uvc8.html"
"Gdańsk, Jasień",590000,40.0,14750.0," 01 kwietnia 2025","Mieszkanie 2 pokoje nowe Lawendowe Wzgorze","https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-nowe-lawendowe-wzgorze-CID3-ID15e2Yi.html"
"Gdańsk",549000,37.0,14837.837837837838," 26 kwietnia 2025","spółdzielcze bez KW | 2 oddzielne pokoje","https://www.otodom.pl/pl/oferta/spoldzielcze-bez-kw-2-oddzielne-pokoje-ID4v2Ch.html"
"Gdańsk, Pieck",899000,60.39,14886.570624275542,"Migowo - Odświeżono dnia 15 kwietnia 2025","3-pokojowe piękne mieszkanie z ogródkiem","https://www.otodom.pl/pl/oferta/3-pokojowe-piekne-mieszkanie-z-ogrodkiem-ID4wKWH.html"
"Gdańsk, Wrzeszcz",1190000,79.9,14893.617021276596," 26 kwietnia 2025","unikalna oferta|wysokie sufity| kominek|antresola","https://www.otodom.pl/pl/oferta/unikalna-oferta-wysokie-sufity-kominek-antresola-ID4pp9K.html"
"Gdańsk, Jasień",510000,34.22,14903.565166569259," 18 kwietnia 2025","Mieszkanie Gdańsk Jasień/umeblowane","https://www.otodom.pl/pl/oferta/mieszkanie-gdansk-jasien-umeblowane-ID4v28l.html"
"Gdańsk, Pieck",1075000,72.0,14930.555555555555,"Migowo - 07 kwietnia 2025","Na sprzedaż 3 pokojowe na Morenie z widokiem","https://www.olx.pl/d/oferta/na-sprzedaz-3-pokojowe-na-morenie-z-widokiem-CID3-ID15jpfe.html"
"Gdańsk, Letnica",729000,48.82,14932.404752150758," 12 marca 2025","Sprzedam mieszkanie 2/3 pokojowe","https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-3-pokojowe-ID4ueYg.html"
"Gdańsk, Aniołki",540000,36.08,14966.740576496675," 24 marca 2025","Stylowe mieszkanie 36m²,balkon, parkin, wyposażone","https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-36m-balkon-parkin-wyposazone-ID4wAG7.html"
"Gdańsk",569000,38.0,14973.684210526315," 04 kwietnia 2025","Dwa Pokoje I Przymorze I Fantastyczny standard","https://www.otodom.pl/pl/oferta/dwa-pokoje-i-przymorze-i-fantastyczny-standard-ID4uIcU.html"
"Gdańsk",569000,38.0,14973.684210526315," 20 marca 2025","Sprzedam mieszkanie 38 m2 Gdańsk , Przymorze","https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-38-m2-gdansk-przymorze-ID4wvOE.html"
"Gdańsk, Wyspa Sobieszewska",637050,42.47,15000.0," 29 kwietnia 2025","3-pokojowy apartament inwestycyjny 42m2 + balkon","https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-inwestycyjny-42m2-balkon-ID4wwMN.html"
"Gdańsk",675000,45.0,15000.0," 14 kwietnia 2025","2 Pokoje Na Gdańskim Przymorzu!!","https://www.otodom.pl/pl/oferta/2-pokoje-na-gdanskim-przymorzu-ID4wFNv.html"
"Gdańsk, Letnica",699000,46.56,15012.886597938144," 26 kwietnia 2025","Stan Deweloperski | Blisko Morza","https://www.otodom.pl/pl/oferta/stan-deweloperski-blisko-morza-ID4t6Av.html"
"Gdańsk, Pieck",760000,50.5,15049.50495049505,"Migowo - 30 kwietnia 2025","2 pokoje z balkonem na zamkniętym osiedlu!","https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-na-zamknietym-osiedlu-ID4vaTH.html"
"Gdańsk, Olszynka",867921,57.66,15052.393340270552," 02 kwietnia 2025","3-pokojowe mieszkanie 57m2 + ogródek","https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-ogrodek-ID4uiJC.html"
"Gdańsk, Śródmieście",619000,41.0,15097.560975609756," 06 kwietnia 2025","2 pokoje 500m od Neptuna","https://www.otodom.pl/pl/oferta/2-pokoje-500m-od-neptuna-ID4wOYN.html"
"Gdańsk, Osowa",535000,35.37,15125.8128357365," 03 kwietnia 2025","Nowoczesne 2-pokojowe mieszkanie Gdańsk - Osowa","https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-gdansk-osowa-ID4uuXh.html"
"Gdańsk",575000,38.0,15131.578947368422," 07 kwietnia 2025","Bez prowizji!Spółdzielcze-własnościowe z KW","https://www.otodom.pl/pl/oferta/bez-prowizji-spoldzielcze-wlasnosciowe-z-kw-ID4suq1.html"
"Gdańsk",795000,52.4,15171.75572519084," 26 kwietnia 2025","950m do plaży | 3 pokoje | widok na Oliwę","https://www.otodom.pl/pl/oferta/950m-do-plazy-3-pokoje-widok-na-oliwe-ID4ucsQ.html"
"Gdańsk",569000,37.49,15177.380634835956," 07 kwietnia 2025","Sprzedam Eleganckie mieszkanie Gdańsk Orunia","https://www.otodom.pl/pl/oferta/sprzedam-eleganckie-mieszkanie-gdansk-orunia-ID4wPCr.html"
"Gdańsk, Matarnia",458900,30.19,15200.397482610135," 29 kwietnia 2025","Mieszkanie 2-pokojowe - 30 m2 - idealne pod wynajem - Gdańsk Matarnia","https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-30-m2-idealne-pod-wynajem-gdansk-matarnia-ID4vaCy.html"
"Gdańsk, Oliwa",980000,64.0,15312.5," 12 kwietnia 2025","Sprzedam apartament Tatrzańska, Gdańsk","https://www.otodom.pl/pl/oferta/sprzedam-apartament-tatrzanska-gdansk-ID4wWSP.html"
"Gdańsk, Pieck",1119000,73.0,15328.767123287671,"Migowo - 09 kwietnia 2025","3 pokoje widok na zieleń kameralna zabudowa","https://www.otodom.pl/pl/oferta/3-pokoje-widok-na-zielen-kameralna-zabudowa-ID4uQPu.html"
"Gdańsk, Brzeźno",598000,39.0,15333.333333333334," 28 kwietnia 2025","Umeblowane 2 pokojowe nad morzem, Brzeźno!","https://www.otodom.pl/pl/oferta/umeblowane-2-pokojowe-nad-morzem-brzezno-ID4v7OA.html"
"Gdańsk, Strzyża",475000,30.93,15357.258325250566," 15 kwietnia 2025","Super lokalizacja I możliwość zrobienia 2 pokoi","https://www.otodom.pl/pl/oferta/super-lokalizacja-i-mozliwosc-zrobienia-2-pokoi-ID4wYAW.html"
"Gdańsk, Letnica",719000,46.81,15359.965819269386," 17 marca 2025","Mieszkanie nowe Letnica gotowe do odbioru","https://www.otodom.pl/pl/oferta/mieszkanie-nowe-letnica-gotowe-do-odbioru-ID4wsZz.html"
"Gdańsk, Oliwa",1700000,110.55,15377.657168701946," 30 kwietnia 2025","Mieszkanie pod lasem - wysoki standard","https://www.otodom.pl/pl/oferta/mieszkanie-pod-lasem-wysoki-standard-ID4wrFN.html"
"Gdańsk",490000,31.85,15384.615384615385," 26 kwietnia 2025","Mieszkanie inwestycyjne | Blisko morza","https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-blisko-morza-ID4sWGi.html"
"Gdańsk, Jasień",1299000,84.41,15389.171899064093," 04 kwietnia 2025","Kartuska 66 | gotowe do odbioru |  4-pok. | 4.M12","https://www.otodom.pl/pl/oferta/kartuska-66-gotowe-do-odbioru-4-pok-4-m12-ID4nwlz.html"
"Gdańsk, Letnica",670000,43.52,15395.220588235294," 25 kwietnia 2025","Mieszkanie blisko morza. Taras widokowy na dachu","https://www.otodom.pl/pl/oferta/mieszkanie-blisko-morza-taras-widokowy-na-dachu-ID4ug7b.html"
"Gdańsk",950000,61.7,15397.08265802269," 29 kwietnia 2025","61,7 m2 z widokiem na zatokę i okoliczne wzgórza !","https://www.otodom.pl/pl/oferta/61-7-m2-z-widokiem-na-zatoke-i-okoliczne-wzgorza-ID4wULt.html"
"Gdańsk",890000,57.76,15408.58725761773," 30 kwietnia 2025","Słoneczne trzy pokoje z oddzielną kuchnią","https://www.otodom.pl/pl/oferta/sloneczne-trzy-pokoje-z-oddzielna-kuchnia-ID4v9ja.html"
"Gdańsk, Wrzeszcz",819000,53.0,15452.830188679245," 13 kwietnia 2025","Mieszkanie 4 pokoje Wrzeszcz","https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-wrzeszcz-ID4wVsC.html"
"Gdańsk, Siedlce",564099,36.5,15454.767123287671," Odświeżono dnia 29 kwietnia 2025","Rabat na DNI OTWARTE +Garaż+Komórka_10min do GUMed","https://www.otodom.pl/pl/oferta/rabat-na-dni-otwarte-garaz-komorka-10min-do-gumed-ID4wRmY.html"
"Gdańsk, Osowa",965000,62.41,15462.265662554079," 09 marca 2025","Słoneczne 3 pokojowe mieszkanie w Gdańsku Osowej","https://www.otodom.pl/pl/oferta/sloneczne-3-pokojowe-mieszkanie-w-gdansku-osowej-ID4wk1g.html"
"Gdańsk, Pieck",569000,36.71,15499.863797330427,"Migowo - 26 kwietnia 2025","2 pokoje | blisko pkm | taras","https://www.otodom.pl/pl/oferta/2-pokoje-blisko-pkm-taras-ID4wYAS.html"
"Gdańsk, Letnica",753300,48.6,15500.0," 09 kwietnia 2025","Widok na morze | 15 piętro | gotowa inwestycja!","https://www.otodom.pl/pl/oferta/widok-na-morze-15-pietro-gotowa-inwestycja-ID4udfb.html"
"Gdańsk",699000,45.0,15533.333333333334," 16 kwietnia 2025","Gdańsk Przymorze! 2 pokoje, wysoki parter","https://www.otodom.pl/pl/oferta/gdansk-przymorze-2-pokoje-wysoki-parter-ID4wUBH.html"
"Gdańsk",669000,43.0,15558.139534883721," 18 kwietnia 2025","2 Pokoje Blisko Parku Regana","https://www.otodom.pl/pl/oferta/2-pokoje-blisko-parku-regana-ID4w6Mf.html"
"Gdańsk, Olszynka",936906,59.88,15646.39278557114," 23 kwietnia 2025","3-pokojowe mieszkanie 59m2 + ogródek Bezpośrednio","https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-ogrodek-bezposrednio-ID4uiIR.html"
"Gdańsk, Śródmieście",660000,42.1,15676.959619952493," 28 marca 2025","Sprzedam lokal mieszkalny","https://www.otodom.pl/pl/oferta/sprzedam-lokal-mieszkalny-ID4uCt3.html"
"Gdańsk, Śródmieście",1499000,95.5,15696.335078534032," 18 kwietnia 2025","4 Kawalerki W Jednym Mieszkaniu! Na Sprzedaż !","https://www.otodom.pl/pl/oferta/4-kawalerki-w-jednym-mieszkaniu-na-sprzedaz-ID4w4le.html"
"Gdańsk, Śródmieście",1499000,95.5,15696.335078534032," 29 kwietnia 2025","Mieszkanie Inwestycyjne |4 Apartamenty|Śródmieście","https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-4-apartamenty-srodmiescie-ID4sOYd.html"
"Gdańsk, Przymorze Wielkie",599000,38.0,15763.157894736842," 11 kwietnia 2025","Sprzedam 2-pokojowe 38m2 Gdańsk Przymorze ul. Piastowska","https://www.olx.pl/d/oferta/sprzedam-2-pokojowe-38m2-gdansk-przymorze-ul-piastowska-CID3-ID15np3t.html"
"Gdańsk",599000,38.0,15763.157894736842," 21 kwietnia 2025","Funkcjonalne / po remoncie / blisko plaży!","https://www.otodom.pl/pl/oferta/funkcjonalne-po-remoncie-blisko-plazy-ID4uQnK.html"
"Gdańsk",599000,38.0,15763.157894736842," 04 kwietnia 2025","2 ładne pokoje blisko morza oraz SKM!!!","https://www.otodom.pl/pl/oferta/2-ladne-pokoje-blisko-morza-oraz-skm-ID4wCQL.html"
"Gdańsk",599000,38.0,15763.157894736842," 21 marca 2025","Wyremontowane mieszkanie 38m2 Gdańsk Przymorze","https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-38m2-gdansk-przymorze-ID4tuuw.html"
"Gdańsk, Olszynka",898458,56.99,15765.18687489033," 05 kwietnia 2025","GDAŃSK Olszynka mieszkanie przy Starówce Gdańskiej","https://www.otodom.pl/pl/oferta/gdansk-olszynka-mieszkanie-przy-starowce-gdanskiej-ID4rMIf.html"
"Gdańsk, Olszynka",947488,60.1,15765.191347753744," 02 kwietnia 2025","3-pokojowe mieszkanie 60m2 + ogródek Bez Prowizji","https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-ogrodek-bez-prowizji-ID4uiIY.html"
"Gdańsk",575000,36.44,15779.363336992317," 13 kwietnia 2025","Nowe, W Pełni Urządzone, Meble, Wyposażenie W Cenie","https://www.otodom.pl/pl/oferta/nowe-w-pelni-urzadzone-meble-wyposazenie-w-cenie-ID4wS1P.html"
"Gdańsk",489000,30.9,15825.242718446603," 24 kwietnia 2025","Żabianka I Świetna kawalerka I Do wejścia","https://www.otodom.pl/pl/oferta/zabianka-i-swietna-kawalerka-i-do-wejscia-ID4v11N.html"
"Gdańsk",490000,30.9,15857.605177993528," 02 kwietnia 2025","Dwupokojowe mieszkanie na Żabiance | Wyposażone","https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-zabiance-wyposazone-ID4wLKM.html"
"Gdańsk, Letnica",1350000,85.05,15873.015873015873," 22 kwietnia 2025","wyjatkowe z trzema sypialniami nad morzem, Letnica","https://www.otodom.pl/pl/oferta/wyjatkowe-z-trzema-sypialniami-nad-morzem-letnica-ID4sp7I.html"
"Gdańsk",557500,34.87,15987.955262403213," 14 kwietnia 2025","2 pokoje, Chełm ul. Cienista, piwnica","https://www.otodom.pl/pl/oferta/2-pokoje-chelm-ul-cienista-piwnica-ID4wVlK.html"
"Gdańsk",555000,34.6,16040.462427745664," 08 marca 2025","Gdańsk, Zaspa","https://www.otodom.pl/pl/oferta/gdansk-zaspa-ID4sgd0.html"
"Gdańsk",1450000,90.35,16048.699501936913," 24 kwietnia 2025","Nieszablonowe mieszkanie Gdańsk Przymorze Małe","https://www.otodom.pl/pl/oferta/nieszablonowe-mieszkanie-gdansk-przymorze-male-ID4wLGO.html"
"Gdańsk, Przymorze Małe",1450000,90.35,16048.699501936913," 03 kwietnia 2025","Nieszablonowe mieszkanie Gdańsk Przymorze Male","https://www.olx.pl/d/oferta/nieszablonowe-mieszkanie-gdansk-przymorze-male-CID3-ID15fd5P.html"
"Gdańsk, Wrzeszcz",685000,42.6,16079.81220657277," 26 marca 2025","Kameralne, 2 pokojowe, we Wrzeszczu","https://www.otodom.pl/pl/oferta/kameralne-2-pokojowe-we-wrzeszczu-ID4wDWV.html"
"Gdańsk, Śródmieście",1399000,87.0,16080.459770114943," 26 kwietnia 2025","mieszkanie po remoncie na gdańskiej starówce, 87m2","https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-na-gdanskiej-starowce-87m2-ID4wZ14.html"
"Gdańsk, Wrzeszcz",789000,49.0,16102.040816326531," 23 kwietnia 2025","Mieszkanie Gdańsk Wrzeszcz 49m 3 pokoje Centrum","https://www.olx.pl/d/oferta/mieszkanie-gdansk-wrzeszcz-49m-3-pokoje-centrum-CID3-ID15xfBt.html"
"Gdańsk, Śródmieście",654000,40.5,16148.148148148148," 30 kwietnia 2025","2 pokoje z loggią przy Motławie i Starym Mieście","https://www.otodom.pl/pl/oferta/2-pokoje-z-loggia-przy-motlawie-i-starym-miescie-ID4vaId.html"
"Gdańsk",729000,45.0,16200.0," 07 kwietnia 2025","Piękne 3 Pokoje Po Generalnym Remoncie /Przymorze/","https://www.otodom.pl/pl/oferta/piekne-3-pokoje-po-generalnym-remoncie-przymorze-ID4scxZ.html"
